year,quarter,market,dur_stay,mode,purpose,Visits (000s),Spend (£m)
2017,3,17,7,3,1,2.757827282,0.809847891
2017,3,17,7,3,2,2.086498976,0.156836897
2017,3,17,7,2,2,1.229641914,0.308097005
2017,3,17,7,2,4,1.229641914,1.84858191
2017,3,17,14,1,1,7.595193565,9.380900383
2017,3,17,14,1,3,2.357929051,8.184833527
2017,3,17,14,1,2,3.090742052,2.756882811
2017,3,17,14,2,1,2.48411262,2.14756465
2017,3,17,15,1,1,9.013092101,11.78874695
2017,3,17,15,1,3,0.441336006,0.094887242
2017,3,17,15,1,2,11.6487996,8.946943283
2017,3,17,15,1,4,0.441336006,0.320409924
2017,3,22,3,1,1,4.571657956,0.975880288
2017,3,22,3,1,3,4.977860272,7.054724522
2017,3,22,3,1,2,7.114141822,5.133642949
2017,3,22,3,1,4,0.569591701,0.294157714
2017,3,22,3,2,1,1.229641914,0.308097005
2017,3,22,7,1,1,4.37327975,5.448344499
2017,3,22,7,1,3,4.697292209,6.853109911
2017,3,22,7,1,2,6.153198391,2.659501925
2017,3,22,7,3,2,1.119871736,0
2017,3,22,14,1,1,8.273355603,29.56389636
2017,3,22,14,1,3,1.952285767,2.988610148
2017,3,22,14,1,2,7.627375394,16.46118749
2017,3,22,15,1,1,9.54624629,21.55368924
2017,3,22,15,1,3,0.782924712,0.446292728
2017,3,22,15,1,2,14.84081501,11.47379833
2017,3,36,0,1,1,0.512118995,0.263741285
2017,3,36,3,1,1,2.048311055,1.688205121
2017,3,36,3,1,2,4.145196021,2.920250714
2017,3,36,3,1,4,1.078308582,0.115072504
2017,3,36,3,2,1,2.700483084,1.14214886
2017,3,36,3,2,2,1.350241542,0.338314235
2017,3,36,7,1,1,3.57039696,4.157438189
2017,3,36,7,1,3,0.531816006,0.539793253
2017,3,36,7,1,2,4.508283973,9.344172984
2017,3,36,14,1,1,4.715193987,6.130195752
2017,3,36,14,1,3,1.691989005,4.171682596
2017,3,36,14,1,2,8.357320964,4.208861299
2017,3,36,14,1,4,1.043791175,2.196590185
2017,3,36,14,3,2,2.040472984,2.18204689
2017,3,36,15,1,1,5.748008966,9.872240305
2017,3,36,15,1,3,0.512118995,1.846189022
2017,3,36,15,1,2,11.78659487,20.38654349
2017,3,36,15,1,5,5.213236868,66.55889034
2017,3,36,15,1,4,0.848855197,2.184939384
2017,3,36,15,3,1,1.145528316,0.382312834
2017,3,36,15,3,5,1.020236492,2.067525148
2017,3,46,3,1,4,2.924506903,1.506121159
2017,3,46,7,1,1,7.141953886,10.06984937
2017,3,46,7,1,2,0.981292009,0.505365372
2017,3,46,14,1,1,1.914115071,1.685947925
2017,3,46,14,1,2,1.790448964,2.322034359
2017,3,46,15,1,1,1.618973136,2.530617237
2017,3,46,15,1,2,7.390198112,10.2696874
2017,3,46,15,1,5,0.615292013,2.162751436
2017,3,34,0,2,1,1.345577002,0.10764616
2017,3,34,3,1,1,2.957574725,1.476798847
2017,3,34,3,1,3,3.719677687,5.696164191
2017,3,34,3,1,4,2.773483992,0.183654025
2017,3,34,3,3,1,1.020236492,0.051125746
2017,3,34,3,2,1,1.350241542,0.778122723
2017,3,34,7,1,1,4.745102227,6.231008559
2017,3,34,7,1,3,2.63867569,4.376432657
2017,3,34,7,1,2,4.538512051,13.36683617
2017,3,34,7,1,4,1.780758977,0.721678972
2017,3,34,7,2,1,1.350241542,2.029885292
2017,3,34,14,1,1,5.409229696,10.1598983
2017,3,34,14,1,3,4.370049179,15.59962448
2017,3,34,14,1,2,11.21857011,35.87626839
2017,3,34,15,1,1,2.461968541,2.32874532
2017,3,34,15,1,3,0.659944355,0.138528645
2017,3,34,15,1,2,5.071336031,2.730506003
2017,3,34,15,1,5,0.550337017,8.608371735
2017,3,42,0,1,1,0.911198974,0.131212652
2017,3,42,3,1,1,5.248708189,2.226029553
2017,3,42,3,1,3,3.179878116,2.225534797
2017,3,42,3,1,2,2.083390057,0.428256273
2017,3,42,3,1,4,1.990489304,3.622470066
2017,3,42,3,2,1,1.254470706,0.292944431
2017,3,42,7,1,1,12.02539933,12.81425354
2017,3,42,7,1,3,8.024413824,18.57267502
2017,3,42,7,1,2,3.877759844,4.766006477
2017,3,42,7,1,4,2.092247128,3.431271195
2017,3,42,7,3,1,0.675630033,0.054171108
2017,3,42,7,3,3,0.675630033,0.067713886
2017,3,42,7,2,1,3.637727976,2.769746825
2017,3,42,7,2,2,2.508941412,3.478872061
2017,3,42,14,1,1,41.75256053,69.46116452
2017,3,42,14,1,3,5.479926109,6.905682534
2017,3,42,14,1,2,9.918129861,11.04517631
2017,3,42,14,1,5,2.778049052,3.835034615
2017,3,42,14,1,4,1.424565077,1.963414788
2017,3,42,15,1,1,21.42540008,36.3453624
2017,3,42,15,1,3,3.414766908,10.83486614
2017,3,42,15,1,2,7.558779389,20.57263964
2017,3,42,15,1,5,14.25308698,116.6261039
2017,3,42,15,1,4,1.412410378,4.64076829
2017,3,42,15,2,1,2.508941412,2.263089895
2017,3,30,3,1,1,0.545966983,0.035487857
2017,3,30,3,1,2,1.490639031,0.315246943
2017,3,30,3,1,4,1.229444981,0.838481486
2017,3,30,3,2,1,1.350241542,0.6590361
2017,3,30,7,1,1,2.012168646,4.81964314
2017,3,30,7,1,3,2.087476015,0.728583477
2017,3,30,7,1,2,4.047354102,3.176994264
2017,3,30,7,1,4,1.59047842,0.863782525
2017,3,30,7,3,1,1.020236492,0.81801194
2017,3,30,14,1,1,3.272593021,4.068172216
2017,3,30,14,1,2,3.141762018,5.768574168
2017,3,30,14,2,1,1.350241542,1.579250813
2017,3,30,15,1,1,6.992225409,9.682935834
2017,3,30,15,1,3,0.571503997,6.46313858
2017,3,30,15,1,2,14.07430708,13.77909867
2017,3,30,15,1,5,1.51513803,2.45961535
2017,3,13,3,1,1,7.302363098,3.725843184
2017,3,13,3,1,3,12.30353457,17.28057299
2017,3,13,3,1,2,1.58069694,0.186522245
2017,3,13,3,1,4,2.247819901,0.202303797
2017,3,13,7,1,1,18.38592875,12.26212177
2017,3,13,7,1,3,7.745316565,15.98102155
2017,3,13,7,1,2,0.937301993,0.29637033
2017,3,13,7,1,4,0.466784,1.173961759
2017,3,13,14,1,1,11.2392832,17.7810444
2017,3,13,14,1,3,0.517869651,2.366729259
2017,3,13,14,1,2,5.837159872,4.258476757
2017,3,13,15,1,1,4.286440015,4.922330976
2017,3,13,15,1,2,4.543694019,5.940861851
2017,3,13,15,1,5,2.286541998,11.88465202
2017,3,13,15,1,4,0.727367997,0.738278508
2017,3,40,3,1,1,9.416176379,4.761860847
2017,3,40,3,1,2,0.737067997,0.033168059
2017,3,40,3,1,4,4.33699894,0.702038079
2017,3,40,3,2,1,3.551888466,0.857259855
2017,3,40,7,1,1,8.313630998,6.231503457
2017,3,40,7,1,3,1.569118977,1.958808962
2017,3,40,7,3,1,1.020236492,0.255628735
2017,3,40,7,3,2,1.020236492,0.204502985
2017,3,40,7,2,1,11.94199085,7.774475247
2017,3,40,14,1,1,7.046706021,7.630817384
2017,3,40,14,1,3,1.646109998,2.384103626
2017,3,40,14,1,2,2.996083021,3.655018643
2017,3,40,14,2,2,1.350241542,0.315308869
2017,3,40,15,1,1,5.327166319,9.462441862
2017,3,40,15,1,3,0.512118995,23.15546036
2017,3,40,15,1,2,1.105670989,1.715808034
2017,3,40,15,1,5,1.581540048,2.930743694
2017,3,7,0,1,1,0.417113006,0.020021424
2017,3,7,0,1,3,0.417528987,0.006262935
2017,3,7,0,1,2,0.457249999,0.464108735
2017,3,7,3,1,1,28.38642713,15.79512528
2017,3,7,3,1,3,3.238900423,0.980962999
2017,3,7,3,1,2,11.24727276,2.310737706
2017,3,7,3,1,4,21.41433048,3.328120597
2017,3,7,3,3,3,1.821849823,0.456479579
2017,3,7,3,2,1,4.329121947,1.298141357
2017,3,7,3,2,3,1.205995202,1.38999176
2017,3,7,3,2,2,2.41805172,0.393680245
2017,3,7,3,2,4,1.085002303,2.174850702
2017,3,7,7,1,1,37.95812654,31.12823188
2017,3,7,7,1,3,8.592649639,13.84286189
2017,3,7,7,1,2,30.25180694,14.10393968
2017,3,7,7,1,5,0.873935997,1.949751258
2017,3,7,7,1,4,0.88257277,0.239693448
2017,3,7,7,3,1,6.467056334,2.80094099
2017,3,7,7,2,1,21.01539755,12.86592279
2017,3,7,7,2,2,7.254155159,8.354500175
2017,3,7,14,1,1,31.7153098,40.15993674
2017,3,7,14,1,3,4.432646036,9.430140764
2017,3,7,14,1,2,51.16802156,45.9131814
2017,3,7,14,1,4,1.933921635,13.37178443
2017,3,7,14,3,1,0.671140075,0.966547072
2017,3,7,14,3,2,9.147029877,22.91103745
2017,3,7,14,2,1,2.491799831,3.238569796
2017,3,7,14,2,2,1.919418514,0.834366813
2017,3,7,15,1,1,40.22422704,84.08028804
2017,3,7,15,1,3,1.156423867,2.522459984
2017,3,7,15,1,2,89.641893,103.5512684
2017,3,7,15,1,4,0.427087098,0.230964348
2017,3,7,15,3,1,2.880034756,6.782226264
2017,3,7,15,2,1,3.737699747,21.00584698
2017,3,7,15,2,2,1.20902586,0.605661929
2017,3,19,0,3,1,2.59956789,2.079654455
2017,3,19,3,1,1,4.594196141,1.28945066
2017,3,19,3,1,3,0.417113006,0.13556172
2017,3,19,3,1,2,5.882932991,3.571373314
2017,3,19,3,1,4,3.211582959,0.580593262
2017,3,19,3,2,2,1.205995202,0.181303278
2017,3,19,7,1,1,2.995455205,2.073325038
2017,3,19,7,1,3,0.828962982,0.96408397
2017,3,19,7,1,2,9.136138469,5.547864262
2017,3,19,7,3,1,0.242655367,0.086080097
2017,3,19,14,1,1,5.124285966,3.540138125
2017,3,19,14,1,2,11.34317896,4.445122093
2017,3,19,14,3,1,5.032085657,3.938183635
2017,3,19,14,2,1,2.681928873,6.111750484
2017,3,19,14,2,2,0.708611965,0.355097234
2017,3,19,15,1,1,7.005149692,9.093193531
2017,3,19,15,1,3,1.040046036,4.371118307
2017,3,19,15,1,2,17.54026374,23.50413958
2017,3,19,15,1,5,0.491373003,5.903846741
2017,3,19,15,3,1,2.684338808,2.031462908
2017,3,19,15,2,1,2.546959639,7.79623127
2017,3,33,0,1,3,1.690342963,0.15291591
2017,3,33,3,1,1,5.809813976,14.74833411
2017,3,33,3,1,3,14.97358572,8.076403163
2017,3,33,3,1,2,8.97023052,6.599031701
2017,3,33,3,1,4,0.918202996,0.151503488
2017,3,33,3,3,1,1.377245784,0.053142378
2017,3,33,3,2,2,0.751155972,0.03312467
2017,3,33,7,1,1,20.17996359,39.47536936
2017,3,33,7,1,3,7.061132789,20.25449307
2017,3,33,7,1,2,19.12491596,20.2034161
2017,3,33,7,1,4,0.883942008,4.432969191
2017,3,33,14,1,1,20.59746742,69.53781197
2017,3,33,14,1,3,1.068953216,1.652756989
2017,3,33,14,1,2,12.93070012,8.701346076
2017,3,33,14,1,5,0.561662972,1.65690589
2017,3,33,14,1,4,1.166381001,1.017356396
2017,3,33,14,2,1,1.278118372,3.842918158
2017,3,33,15,1,1,16.18513209,55.17209919
2017,3,33,15,1,3,0.920846581,2.469409734
2017,3,33,15,1,2,25.05770254,35.70329314
2017,3,33,15,1,5,0.540888011,0.819445312
2017,3,33,15,1,4,1.355268002,0.020329021
2017,3,33,15,2,1,1.278118372,14.02024651
2017,3,33,15,2,2,1.278118372,0.576437712
2017,3,37,3,1,1,2.901569068,2.35903433
2017,3,37,3,1,3,0.441971004,0.327500522
2017,3,37,3,1,2,1.013425022,0.420571372
2017,3,37,3,1,4,0.540888011,0.549001336
2017,3,37,3,2,1,1.278118372,0.064048633
2017,3,37,7,1,1,8.407221556,24.08909822
2017,3,37,7,1,2,2.532997966,11.1598264
2017,3,37,7,1,5,1.055973053,4.028536797
2017,3,37,14,1,1,21.04084998,253.9354856
2017,3,37,14,1,2,2.379038006,4.738129303
2017,3,37,14,1,4,0.441971004,0.44860056
2017,3,37,14,2,1,1.278118372,10.05435467
2017,3,37,15,1,1,16.83281842,56.29266137
2017,3,37,15,1,3,0.962826014,2.864428163
2017,3,37,15,1,2,9.258708954,248.9519888
2017,3,37,15,1,5,6.740824103,22.55061129
2017,3,37,15,3,2,0.058316462,0.292233467
2017,3,50,3,1,3,0.540888011,0.27855733
2017,3,50,3,1,2,0.632763147,0.640880346
2017,3,50,3,1,4,0.540369987,0.251272053
2017,3,50,3,2,2,1.278118372,0.192145899
2017,3,50,7,1,1,7.364017397,24.24925357
2017,3,50,7,1,2,2.526876926,4.015297025
2017,3,50,7,1,4,1.131581008,9.641049504
2017,3,50,14,1,1,13.80126691,48.53240338
2017,3,50,14,1,2,2.502446651,2.042883575
2017,3,50,14,1,4,1.399555981,2.820105433
2017,3,50,15,1,1,7.798574805,41.89506068
2017,3,50,15,1,2,3.748463273,12.50402544
2017,3,50,15,1,5,1.631538033,8.098586977
2017,3,50,15,1,4,1.562565029,15.45793509
2017,3,27,0,1,1,0.441971004,1.774513602
2017,3,27,3,1,1,1.10359931,2.26214087
2017,3,27,3,1,3,1.290298045,1.110050723
2017,3,27,3,1,2,2.108522475,0.781179518
2017,3,27,3,1,4,0.521345973,0.022939224
2017,3,27,3,2,2,1.278118372,0.64048636
2017,3,27,7,1,1,5.045223713,8.789520383
2017,3,27,7,1,3,0.883942008,0.985595345
2017,3,27,7,1,2,2.329429984,1.45044034
2017,3,27,7,2,2,1.278118372,1.024778128
2017,3,27,14,1,1,1.095585108,2.689609051
2017,3,27,14,1,3,0.569795012,0.674637258
2017,3,27,14,1,2,7.093168497,7.110183895
2017,3,27,15,1,1,1.719275951,6.481304884
2017,3,27,15,1,3,1.01780498,3.838952005
2017,3,27,15,1,2,3.10548389,2.702820759
2017,3,47,3,1,1,0.516718984,0.352402359
2017,3,47,3,1,3,1.24099803,0.390914381
2017,3,47,7,1,1,6.151221871,16.36873269
2017,3,47,7,1,3,0.878700972,0.276790828
2017,3,47,7,1,4,0.878700972,0.355873913
2017,3,47,14,1,1,1.23446703,0.535724506
2017,3,47,14,1,3,2.636417985,5.148721814
2017,3,47,14,3,2,0.965580702,0.580642223
2017,3,47,15,1,2,0.544857025,0.117144257
2017,3,26,0,1,3,0.697467983,0.01046202
2017,3,26,3,1,1,1.257221878,1.421779156
2017,3,26,3,1,3,2.068383455,2.017620564
2017,3,26,3,1,2,1.781015277,0.042148678
2017,3,26,3,1,4,1.835160017,0.200340897
2017,3,26,3,2,2,0.751155972,0.022585003
2017,3,26,7,1,1,29.67883086,26.90282819
2017,3,26,7,1,3,6.245729625,9.289109886
2017,3,26,7,1,2,13.22744942,8.337612648
2017,3,26,7,2,1,1.278118372,0.544413388
2017,3,26,14,1,1,11.80075973,13.3007704
2017,3,26,14,1,3,1.108311474,0.919585079
2017,3,26,14,1,2,6.935400426,15.90331623
2017,3,26,14,1,5,1.747967005,8.953086853
2017,3,26,15,1,1,2.386647344,3.772111833
2017,3,26,15,1,3,1.360507488,4.214063644
2017,3,26,15,1,2,4.270439386,2.929352587
2017,3,21,3,1,1,4.140171409,2.359429806
2017,3,21,3,1,3,6.086857975,6.620659232
2017,3,21,3,1,2,1.145749331,0.280806735
2017,3,21,3,1,4,6.025211096,0.796594158
2017,3,21,3,3,1,1.872288942,0.104124166
2017,3,21,3,3,2,1.111669421,0.194976598
2017,3,21,3,2,1,1.563609123,0
2017,3,21,3,2,2,1.350241542,1.353256941
2017,3,21,7,1,1,10.50455388,7.971839413
2017,3,21,7,1,3,7.666757107,5.489945456
2017,3,21,7,1,2,9.125328034,7.403791822
2017,3,21,7,1,4,1.635141015,4.964057922
2017,3,21,7,3,1,2.625307083,0
2017,3,21,7,2,1,1.350241542,0.067662843
2017,3,21,14,1,1,14.58131197,15.74718867
2017,3,21,14,1,3,10.04454702,11.10225771
2017,3,21,14,1,2,14.43256119,10.88806415
2017,3,21,14,1,5,0.574552,0.295894265
2017,3,21,14,1,4,1.823362052,3.657752037
2017,3,21,15,1,1,13.17064729,15.64183756
2017,3,21,15,1,3,4.398790956,7.184990704
2017,3,21,15,1,2,43.26107165,16.95607133
2017,3,21,15,1,5,2.561671019,14.00680864
2017,3,21,15,1,4,2.328830063,2.20026806
2017,3,44,3,1,1,2.009467661,0.53376168
2017,3,44,3,1,3,2.550363004,0.830707106
2017,3,44,3,1,2,1.085420012,5.059683233
2017,3,44,7,1,1,0.696151555,1.947892427
2017,3,44,7,1,3,3.225314975,3.97831405
2017,3,44,7,1,2,2.715536892,0.394137219
2017,3,44,14,1,1,6.675078392,10.56944352
2017,3,44,14,1,3,0.593551993,0.407770216
2017,3,44,14,1,2,1.656774998,0.878161862
2017,3,44,15,1,1,3.646353424,10.70676479
2017,3,44,15,1,2,8.434630096,9.718778729
2017,3,44,15,1,4,0.499365985,0.340567619
2017,3,15,3,1,1,7.586022556,5.786567047
2017,3,15,3,1,3,2.744812101,3.062793076
2017,3,15,3,1,2,5.866159856,3.960200369
2017,3,15,3,1,4,0.401858985,0.01205577
2017,3,15,3,2,1,1.157518744,0.174015567
2017,3,15,3,2,3,1.157518744,0.580051899
2017,3,15,7,1,1,5.284854978,7.065712295
2017,3,15,7,1,3,5.396872699,9.934748232
2017,3,15,7,1,2,5.685662359,2.864014583
2017,3,15,14,1,1,10.00857598,15.28242135
2017,3,15,14,1,3,1.308998853,1.427583843
2017,3,15,14,1,2,7.026194662,4.409437143
2017,3,15,14,2,1,1.157518744,2.320207596
2017,3,15,15,1,1,5.500947475,7.465189174
2017,3,15,15,1,3,0.567000389,0.008307942
2017,3,15,15,1,2,22.67559522,21.47946739
2017,3,15,15,3,1,0.874487996,0.525864542
2017,3,15,15,2,4,1.157518744,2.088186741
2017,3,38,3,1,3,0.534575999,0.632937968
2017,3,38,3,1,2,1.376635998,1.804781437
2017,3,38,3,1,4,0.534575999,0.168391436
2017,3,38,7,1,1,1.571496248,3.805006087
2017,3,38,7,1,3,4.618601918,8.228423119
2017,3,38,7,1,2,2.713247985,6.356405705
2017,3,38,7,1,4,0.511027992,1.796263456
2017,3,38,14,1,1,2.035298526,2.404163316
2017,3,38,14,1,2,1.836198032,5.396046162
2017,3,38,14,1,4,0.664870977,0.408895671
2017,3,38,15,1,1,8.986810207,8.419917598
2017,3,38,15,1,2,4.955629885,6.454708815
2017,3,28,3,1,3,1.532116711,3.293119356
2017,3,28,3,1,2,7.412700862,1.93009308
2017,3,28,7,1,1,5.289223909,5.935671657
2017,3,28,7,1,3,1.70152235,5.099870205
2017,3,28,7,1,2,10.14158869,11.38191752
2017,3,28,7,1,4,0.482273012,0.489507109
2017,3,28,7,3,2,1.894724488,0.151916474
2017,3,28,14,1,1,6.312213808,5.702520669
2017,3,28,14,1,3,2.181470931,7.95788759
2017,3,28,14,1,2,5.118026227,4.145999044
2017,3,28,14,1,4,0.433966011,1.772751093
2017,3,28,14,2,1,1.254470706,1.116457701
2017,3,28,15,1,1,5.399232268,5.118945614
2017,3,28,15,1,3,2.725209981,12.2670678
2017,3,28,15,1,2,7.76532045,5.872340508
2017,3,28,15,1,5,0.435699999,0.0065355
2017,4,5,0,1,3,3.268535018,0.129385004
2017,4,5,0,3,1,8.688752145,0.5866016
2017,4,5,0,3,2,1.187677026,0.03919334
2017,4,5,0,3,4,5.943171114,0.520022009
2017,4,5,0,2,1,6.212519884,0.382938366
2017,4,5,0,2,3,8.901020885,0.115662794
2017,4,5,0,2,2,0.847352982,0.021183824
2017,4,5,0,2,4,5.876786947,0.925444953
2017,4,5,3,1,1,2.21191299,1.175514817
2017,4,5,3,1,3,21.88156039,5.978516147
2017,4,5,3,1,2,2.210659742,0.240173055
2017,4,5,3,3,1,14.42314041,4.606927998
2017,4,5,3,3,3,3.796035647,0.161484852
2017,4,5,3,3,2,11.51611501,1.881827582
2017,4,5,3,3,4,1.323042393,0.444843084
2017,4,5,3,2,1,44.94830042,23.18042015
2017,4,5,3,2,3,25.52449441,9.756380022
2017,4,5,3,2,2,29.28847086,4.889462374
2017,4,5,3,2,4,13.65049213,3.042911958
2017,4,5,7,1,1,0.812341988,0.255887717
2017,4,5,7,1,3,0.5003317,0.46744591
2017,4,5,7,1,2,12.74875084,2.634523299
2017,4,5,7,1,4,2.729851902,0.468663238
2017,4,5,7,3,1,2.705160856,1.012711287
2017,4,5,7,3,3,1.616175532,0.038078446
2017,4,5,7,3,2,8.643036008,1.34261208
2017,4,5,7,3,4,1.323042393,0.062278029
2017,4,5,7,2,1,8.30029279,5.265683085
2017,4,5,7,2,3,4.153899491,2.307835042
2017,4,5,7,2,2,12.37757587,2.094862795
2017,4,5,14,1,2,0.400057256,0.123563536
2017,4,5,14,3,1,1.352580428,0.409452021
2017,4,5,14,3,3,1.265345216,0.372657359
2017,4,5,14,3,2,1.187677026,0.176963866
2017,4,5,14,2,2,2.514716983,0.37857464
2017,4,5,15,1,3,1.164722919,0.394899696
2017,4,5,15,1,5,1.185876012,5.709992886
2017,4,5,15,3,1,3.080178022,4.82405591
2017,4,5,15,3,2,0.365440995,0.292352796
2017,4,5,15,2,1,0.965003967,0.617357969
2017,4,1,0,1,3,4.09089607,0.217034411
2017,4,1,0,3,1,16.64331418,0.691374851
2017,4,1,0,3,3,3.563031077,0.106890932
2017,4,1,0,3,2,1.187677026,0.023753541
2017,4,1,0,3,4,12.65885413,1.092517328
2017,4,1,0,2,1,17.65559971,1.525568062
2017,4,1,0,2,3,25.01046002,1.450606681
2017,4,1,0,2,2,1.667364001,0.046686191
2017,4,1,0,2,4,16.29662704,1.129891079
2017,4,1,3,1,1,81.57670391,26.34195592
2017,4,1,3,1,3,62.22949725,20.62719085
2017,4,1,3,1,2,70.29115498,21.8671564
2017,4,1,3,1,4,16.90893006,5.700471445
2017,4,1,3,3,1,32.01936036,10.61163536
2017,4,1,3,3,3,11.86259615,1.085318109
2017,4,1,3,3,2,18.72848064,3.666979603
2017,4,1,3,3,4,3.15743804,0.161524072
2017,4,1,3,2,1,107.9438069,39.45654343
2017,4,1,3,2,3,68.63807887,19.77509791
2017,4,1,3,2,2,65.60681981,14.04351862
2017,4,1,3,2,4,3.334728003,0.381826356
2017,4,1,7,1,1,41.88901186,23.70696997
2017,4,1,7,1,3,11.94187677,8.658395034
2017,4,1,7,1,2,62.43317086,21.20505759
2017,4,1,7,1,5,1.748590946,1.425101638
2017,4,1,7,3,1,17.65864611,4.748782247
2017,4,1,7,3,3,2.120680213,0.36650297
2017,4,1,7,3,2,15.60960823,3.642238067
2017,4,1,7,3,4,0.782083988,0
2017,4,1,7,2,1,39.25291246,14.92866793
2017,4,1,7,2,3,8.97557044,10.26519585
2017,4,1,7,2,2,30.97195822,8.611210581
2017,4,1,14,1,1,3.086223811,2.771765813
2017,4,1,14,1,3,3.710161477,59.70799262
2017,4,1,14,1,2,17.75089514,5.93904008
2017,4,1,14,3,1,1.259361625,0.324705213
2017,4,1,14,3,2,8.884872139,2.024320975
2017,4,1,14,2,1,0.847352982,0.216922373
2017,4,1,14,2,2,1.507855177,0.066995725
2017,4,1,15,1,3,1.50336358,6.731588125
2017,4,1,15,1,2,0.398129284,0.005978653
2017,4,1,15,1,5,2.228326023,6.344471991
2017,4,1,15,3,3,2.120680213,1.391433477
2017,4,1,15,3,2,14.73027766,4.46639616
2017,4,1,15,2,1,0.898496687,0.463324517
2017,4,1,15,2,2,0.602692783,0.743473232
2017,4,1,15,2,5,3.334728003,21.10215902
2017,4,2,0,1,1,2.06753099,0.060263098
2017,4,2,0,1,3,16.95269009,1.000415362
2017,4,2,0,1,4,1.840116024,0.182171479
2017,4,2,0,3,1,1.075239033,0.057346079
2017,4,2,0,3,3,3.494510889,0
2017,4,2,0,2,3,2.467756987,0.037660052
2017,4,2,3,1,1,131.0650892,43.5675252
2017,4,2,3,1,3,104.540026,42.41013851
2017,4,2,3,1,2,88.20625931,20.10937837
2017,4,2,3,1,4,23.11576244,10.04539205
2017,4,2,3,3,1,10.4783985,3.076038055
2017,4,2,3,3,3,11.97133267,0.437739357
2017,4,2,3,3,2,10.11157972,2.069243945
2017,4,2,3,3,4,10.12637812,2.933522098
2017,4,2,3,2,1,2.249374628,0.127884291
2017,4,2,3,2,3,5.564310014,0.049994322
2017,4,2,3,2,2,8.526886523,3.158268392
2017,4,2,3,2,4,1.660994947,0.516569443
2017,4,2,7,1,1,84.98769236,45.99686493
2017,4,2,7,1,3,32.65842742,30.84033426
2017,4,2,7,1,2,69.5433251,28.74252566
2017,4,2,7,1,4,8.398197174,5.186871767
2017,4,2,7,3,1,23.99039477,11.8817527
2017,4,2,7,3,3,4.98231101,0.553297564
2017,4,2,7,3,2,21.92773211,4.448049657
2017,4,2,7,3,4,2.329674006,0.272571862
2017,4,2,7,2,1,3.350614786,0.928685211
2017,4,2,7,2,3,0.831529975,0.415764987
2017,4,2,7,2,2,2.965421915,0.730184317
2017,4,2,14,1,1,8.863538116,8.057378083
2017,4,2,14,1,3,7.040997028,7.039352
2017,4,2,14,1,2,12.83562326,2.840091491
2017,4,2,14,3,1,21.65168411,10.0193402
2017,4,2,14,3,3,1.164837003,0.209670663
2017,4,2,14,3,2,5.040088177,0.717499927
2017,4,2,14,3,4,1.164837003,1.891695261
2017,4,2,14,2,1,2.531332254,3.408652306
2017,4,2,14,2,2,1.185284615,0.330084294
2017,4,2,15,1,1,0.939298272,1.695593476
2017,4,2,15,1,3,0.990984201,2.54617238
2017,4,2,15,1,2,2.517735004,3.35307385
2017,4,2,15,1,5,13.70839912,11.45330638
2017,4,2,15,3,1,1.181993604,0.587037385
2017,4,9,0,1,3,1.763660967,0.026454915
2017,4,9,3,1,1,89.44433528,39.01506798
2017,4,9,3,1,3,52.65448996,19.03055616
2017,4,9,3,1,2,40.9330672,13.35697431
2017,4,9,3,1,4,16.92613816,8.004254341
2017,4,9,3,3,1,4.249155045,0.849830985
2017,4,9,3,3,3,8.551987886,0.105507778
2017,4,9,3,2,1,1.731194019,0.86559701
2017,4,9,3,2,3,1.912290454,0.173119396
2017,4,9,7,1,1,91.59974134,39.80438127
2017,4,9,7,1,3,34.71539134,28.08561692
2017,4,9,7,1,2,42.66236621,24.89200342
2017,4,9,7,1,5,2.803803027,1.597396791
2017,4,9,7,2,3,0.647079289,0.070295997
2017,4,9,7,2,2,0.585799992,0.175740004
2017,4,9,14,1,1,8.371962845,5.607755661
2017,4,9,14,1,3,1.71720016,3.772905827
2017,4,9,14,1,2,21.37774891,15.60083228
2017,4,9,14,1,4,0.832236588,6.151407719
2017,4,9,14,2,3,1.912290454,1.038716435
2017,4,9,15,1,3,3.855487406,13.17096853
2017,4,9,15,1,2,5.944229603,2.347016424
2017,4,9,15,1,5,9.586078256,27.61416091
2017,4,4,0,1,1,0.912122011,0.045606099
2017,4,4,0,1,3,13.19177482,0.463710606
2017,4,4,0,1,2,0.912122011,0.025539417
2017,4,4,0,1,5,0.482380003,0.036178499
2017,4,4,0,1,4,2.196944952,0.25868459
2017,4,4,0,3,1,14.6348778,0.732108087
2017,4,4,0,3,3,1.980901957,0.037750725
2017,4,4,0,3,4,9.043527901,0.732371725
2017,4,4,0,2,3,1.085206032,0
2017,4,4,0,2,4,0.542603016,0
2017,4,4,3,1,1,64.5646891,19.29100644
2017,4,4,3,1,3,84.26701227,31.58436328
2017,4,4,3,1,2,61.96234834,14.86043874
2017,4,4,3,1,5,4.099834919,0.342431113
2017,4,4,3,1,4,20.8616288,8.263934889
2017,4,4,3,3,1,13.44899872,3.976495545
2017,4,4,3,3,3,4.342593729,0.492699008
2017,4,4,3,3,2,7.529234529,1.187635658
2017,4,4,3,3,4,2.868100941,0.903262153
2017,4,4,3,2,1,12.9192766,3.067349326
2017,4,4,3,2,3,8.665078163,1.418995926
2017,4,4,3,2,2,2.778272748,0.341962948
2017,4,4,3,2,4,3.231343031,0.698101401
2017,4,4,7,1,1,28.07591423,11.94147913
